honorario_id,cliente_id,numero_processo,valor_total_contratado,n_parcelas,parcelas_pagas,valor_pago,valor_em_aberto,data_contrato,data_vencimento,forma_pagamento,honorario_exito,percentual_exito,status_pagamento
3096,668,3576390-15.2021.2.82.8209,59303.63,2,0,0.00,"R$ 59.303,62",2020-10-24,11 de agosto de 2025,PIX,sim,0.20,em dia
3097,654,1248003-72.2024.2.80.8472,"64735,09",3,1,21578.36,43156.72,12 de outubro de 2025,14/05/2027,PIX,sim,0.30,quitado
3098,850,1778149-24.2023.1.86.3557,33691.82,12,3,"8422,95",,28/01/2021,16 de junho de 2027,TED,N,0.25,quitado
3099,549,4092125-65.2025.3.26.9073,25447.50,11,7,16193.87,9253.64,2020-05-26,2025-08-23,PIX,,20,em dia
3100,1090,1099617-37.2023.9.61.1793,79155.64,3,3,79155.63,-461.01,2022-08-30,07/03/2024,boleto,Sim,24%,atrasado
3101,691,3924425-56.2021.9.58.2912,42620.25,4,3,31965.18,"R$ 10.655,06",9 de setembro de 2022,2 de março de 2027,pix,não,20%,ATRASADO
3102,14,1757615-27.2025.7.10.3762,63969.29,7,5,45692.35,18276.94,2024-11-03,2026-01-04,transferência,S,20%,ATRASADO
3103,1056,5788467-41.2023.8.93.8134,4313.90,3,2,"2875,94","R$ 1.437,97",15 de março de 2024,2024-12-01,pix,S,0.16,quitado
3104,942,8572382-61.2025.1.41.7172,63611.28,8,4,31805.64,31805.64,10/02/2022,15 de dezembro de 2025,pix,nao,20,Em Dia
3105,896,5159882-37.2022.9.71.7550,76946.66,3,2,51297.78,25648.89,26/05/2020,11/08/2026,PIX,S,15%,atrasado
3106,603,8816646-78.2020.7.70.9224,11120.60,12,12,"R$ 11.120,64","R$ 0,00",22/03/2022,17/09/2025,boleto,não,,
3107,933,5991409-16.2021.8.44.1303,72468.90,9,9,"R$ 72.468,90","R$ 0,00",16 de novembro de 2023,2026-03-13,TED,N,0.29,ATRASADO
3108,244,1183693-37.2024.1.85.2937,52218.90,5,0,"R$ 0,00","R$ 52.218,90",2020-07-06,16/01/2026,TED,,15%,Em Dia
3109,1460,4824419-32.2024.5.47.3265,21441.41,3,2,14294.28,7147.14,11 de abril de 2024,17/08/2025,pix,sim,,Em Dia
3110,422,1445483-93.2023.1.61.7357,13883.08,2,2,"R$ 13.883,08",0.00,25/04/2020,2026-11-21,PIX,S,20,ATRASADO
3111,1261,1633270-27.2024.2.52.7034,43475.13,6,2,14491.70,"R$ 28.983,40",13/09/23,8 de julho de 2024,TED,sim,,quitado
3112,734,6416661-36.2021.8.21.8496,24010.59,12,1,2000.88,22009.68,10/02/26,11 de março de 2025,transferência,,30%,atrasado
3113,688,1353022-94.2023.9.79.1203,8595.06,4,3,6446.28,2148.76,11 de agosto de 2021,31/07/2026,boleto,Sim,15%,atrasado
3114,398,4893809-11.2021.7.19.9759,"R$ 64.914,84",4,0,0.00,64914.84,2025-01-31,04/06/25,Boleto,Sim,0.11,quitado
3115,1011,2545435-52.2025.3.59.7623,59783.15,2,0,0,59783.16,10/04/2026,2026-08-26,transferência,S,17%,ATRASADO
3116,33,7813974-60.2021.1.81.1542,9869.04,12,11,"9046,619999999999",822.42,02/10/22,2026-03-12,transferência,N,0.21,ATRASADO
3117,1094,6105303-92.2021.4.39.3868,78690.90,4,0,0.00,78690.88,29 de março de 2025,08/05/25,pix,nao,0.15,atrasado
3118,150,2966787-79.2022.1.41.9944,47823.24,1,0,0.00,"R$ 47.823,24",2022-12-17,15 de julho de 2024,transferência,N,20,em dia
3119,470,1093623-59.2025.7.92.5441,64338.45,12,3,16084.62,48253.86,2025-11-19,13 de fevereiro de 2024,boleto,sim,0.12,Em Dia
3120,163,5438623-45.2022.4.51.7250,30634.44,8,6,22975.80,7658.60,5 de novembro de 2025,2024-06-06,PIX,,,
3121,611,5660649-86.2020.5.86.9291,62746.40,6,2,20915.46,41830.92,31 de março de 2024,28/05/2026,Boleto,N,15%,quitado
3122,827,7438163-48.2021.3.47.1186,26328.93,6,4,17552.60,8776.30,18 de julho de 2020,3 de maio de 2024,TED,Sim,0.30,em dia
3123,1495,9168044-67.2022.1.26.3054,24280.37,10,6,14568.24,9712.16,22/09/2025,14 de abril de 2026,transferência,Sim,,Em Dia
3124,660,8717678-27.2025.5.11.4526,23529.25,12,3,"R$ 5.882,31",17646.93,2024-09-16,2026-01-14,transferência,não,,ATRASADO
3125,383,7813974-60.2021.1.81.1542,23989.04,7,3,"R$ 10.281,03",13708.04,09/03/2025,08/09/25,transferência,sim,17%,em dia
3126,1148,4494463-44.2022.5.80.7542,16080.08,4,2,"R$ 8.040,04",8421.69,25 de março de 2020,10 de abril de 2025,pix,nao,20,Em Dia
3127,166,7236875-79.2024.7.97.5566,8684.16,9,9,8684.19,0.00,2021-11-08,2027-06-03,TED,S,,em dia
3128,1071,6053412-12.2021.6.72.8346,46486.68,10,9,"41838,03",4648.67,2025-05-29,25/09/25,TED,,0.22,quitado
3129,1121,5144296-22.2022.4.87.9648,40730.29,2,2,40730.30,0.00,06/05/25,09/12/24,boleto,,,Em Dia
3130,15,5755257-93.2020.8.44.2882,"R$ 10.038,65",3,0,0.00,10038.66,06/03/2022,2024-07-25,pix,Sim,20,
3131,1059,7840442-26.2025.9.53.5093,49194.35,4,1,12298.59,36895.77,27/06/21,8 de fevereiro de 2024,TED,nao,,ATRASADO
3132,1310,2660213-63.2022.6.50.8366,"R$ 13.656,39",7,7,13656.37,0.00,28/11/21,2026-11-06,Boleto,não,15%,atrasado
3133,419,3418432-84.2025.3.59.5858,"R$ 59.254,69",11,6,32320.74,26933.95,22/06/2022,4 de outubro de 2024,Boleto,Sim,20,atrasado
3134,126,3418432-84.2025.3.59.5858,"R$ 6.280,90",12,10,5234.10,"1046,82",2024-10-27,14/09/2024,TED,nao,,Em Dia
3135,207,8816646-78.2020.7.70.9224,20999.67,12,12,20999.64,0.00,27 de novembro de 2022,2024-03-28,Boleto,S,15%,em dia
3136,819,1353022-94.2023.9.79.1203,14308.97,8,5,8943.10,5365.86,17 de dezembro de 2025,20/12/26,PIX,,,quitado
3137,343,2100417-68.2021.7.29.9662,21035.00,3,1,7011.67,14431.92,19/12/24,01/01/2025,transferência,N,20,em dia
3138,370,3785792-10.2020.5.78.7940,76037.80,5,2,30415.12,"R$ 45.622,68",2022-04-18,28/04/26,pix,não,0.16,em dia
3139,896,5159882-37.2022.9.71.7550,63664.04,11,9,52088.76,11575.28,18/08/20,2025-09-16,Boleto,S,20,quitado
3140,1257,4452862-76.2021.3.27.3238,"R$ 67.423,21",9,2,14982.94,52440.29,2023-12-28,25 de novembro de 2024,transferência,não,16%,quitado
3141,920,7136189-41.2024.2.60.1768,57623.04,11,2,10476.92,47146.14,14/08/2025,24/02/2026,Boleto,nao,20,atrasado
3142,364,2316290-44.2022.7.34.5190,3297.94,1,0,0.00,"3297,94",10/01/2025,2025-11-26,boleto,N,0.25,quitado
3143,721,3710559-31.2020.9.95.2540,24322.04,9,2,"R$ 5.404,90",18917.15,2026-04-18,3 de setembro de 2024,TED,Sim,0.25,quitado
3144,404,8678370-92.2025.7.35.9962,15438.13,10,5,7719.05,7719.05,30/06/2021,10/05/27,PIX,sim,20,em dia
3145,250,2267110-24.2021.5.78.6025,"18401,97",1,0,0,18401.97,13/05/25,2027-01-26,pix,,15%,atrasado
3146,603,4507711-38.2024.2.34.4732,62103.80,8,2,15525.96,46577.88,10/06/20,16 de novembro de 2026,boleto,,15%,quitado
3147,284,4180949-86.2020.3.26.7593,30265.41,2,2,30265.40,0.00,11/03/2026,08/01/24,transferência,sim,30%,
3148,185,5432782-56.2021.2.97.6240,61174.36,12,1,5097.86,56076.46,17 de abril de 2023,29/10/2024,Boleto,N,23%,quitado
3149,1176,7486029-45.2024.4.25.3159,55733.22,7,0,"R$ 0,00",55733.23,18/07/24,21/08/24,Boleto,,,quitado
3150,250,7223110-52.2024.2.44.8994,36183.52,7,3,15507.21,20183.13,2022-12-25,6 de junho de 2027,PIX,nao,15%,quitado
3151,778,3418432-84.2025.3.59.5858,35504.18,9,1,3944.91,31559.28,01/12/2020,31/07/25,pix,S,20,em dia
3152,1181,6011987-71.2020.8.10.4396,14346.59,4,1,3586.65,10759.95,13 de abril de 2023,13/07/2025,transferência,sim,,em dia
3153,1485,8209168-30.2020.1.41.7632,"R$ 57.252,76",2,1,28626.38,28626.38,05/04/2020,08/07/26,Boleto,N,17%,atrasado
3154,1177,3418432-84.2025.3.59.5858,28309.28,1,0,"R$ 0,00","28309,28",29/03/2026,10 de novembro de 2024,pix,N,0.22,quitado
3155,744,3778380-86.2023.9.32.5849,64503.12,5,3,38701.86,"25599,83",27 de abril de 2020,11 de novembro de 2025,TED,não,15%,
3156,799,6267378-50.2021.9.19.9923,17586.12,10,6,"R$ 10.551,66",7444.56,2023-11-05,31/07/2024,boleto,nao,0.23,quitado
3157,1331,9168044-67.2022.1.26.3054,24440.01,3,2,16293.34,8146.67,06/09/25,25 de agosto de 2026,pix,nao,,
3158,1180,6935346-77.2024.3.52.9529,43316.09,7,2,"12376,02",30940.05,9 de fevereiro de 2024,17/06/2024,PIX,sim,0.15,
3159,179,5625093-80.2022.9.16.6618,"R$ 76.009,26",9,2,16890.94,59118.29,24 de julho de 2023,28/05/27,boleto,,,ATRASADO
3160,1456,2294596-63.2020.6.38.9193,"26417,29",12,8,17611.52,8805.76,16 de junho de 2023,02/06/25,pix,não,0.27,em dia
3161,850,1024421-54.2022.9.20.2563,66260.91,5,3,39756.54,26504.36,2023-11-06,2026-04-11,boleto,Sim,0.14,Em Dia
3162,265,9057960-29.2025.5.10.6072,78848.55,7,3,"R$ 33.792,24",45056.32,2021-12-26,30/04/2026,pix,S,0.11,quitado
3163,58,4131852-60.2020.1.89.9739,3643.82,3,2,2429.22,1214.61,12/07/24,29/05/2026,TED,N,20,
3164,279,4952151-27.2023.3.38.8762,40464.38,11,2,7357.16,33107.22,12/06/24,28/02/24,pix,S,0.24,quitado
3165,535,7243958-65.2020.5.25.5047,10678.59,1,0,0.00,"R$ 10.678,59",2020-11-24,15 de agosto de 2026,transferência,S,13%,ATRASADO
3166,548,9086174-80.2025.1.81.3292,49430.65,4,0,"R$ 0,00",49430.64,04/04/23,25/10/2026,pix,N,22%,ATRASADO
3167,1243,6992158-64.2024.5.43.7750,18997.77,4,3,14248.32,"4749,44",2021-10-16,08/06/2025,boleto,Sim,21%,em dia
3168,1431,6075721-43.2020.9.85.8738,"25618,22",1,0,0.00,25618.22,15/12/20,2025-05-31,TED,N,0.14,quitado
3169,541,8572382-61.2025.1.41.7172,32924.17,12,9,24693.12,"8231,04",06/05/20,30/04/2026,Boleto,nao,15%,em dia
3170,641,1964519-55.2020.7.58.6781,37818.54,6,2,12606.18,25212.36,01/02/2026,25/01/25,pix,não,0.11,ATRASADO
3171,312,8183950-10.2021.5.84.9388,30844.95,9,3,"10281,66",20563.32,01/07/2021,2024-11-09,pix,sim,,
3172,1264,4326518-76.2023.4.36.8530,11279.15,7,4,"6445,24","4833,93",14/10/20,14/10/26,boleto,S,,ATRASADO
3173,997,2837371-36.2022.7.88.5428,"R$ 76.276,11",6,5,63563.40,12712.68,1 de junho de 2024,16 de fevereiro de 2027,PIX,,15%,quitado
3174,649,9992831-61.2022.4.35.1469,68076.65,8,1,8509.58,"R$ 59.567,06",22 de julho de 2024,05/12/26,PIX,não,0.30,quitado
3175,216,7848147-32.2021.6.58.3528,61854.83,9,0,0.00,"R$ 61.854,84",26 de março de 2021,14/10/26,Boleto,S,0.29,quitado
3176,461,6779292-61.2021.4.86.2783,60150.79,10,8,"R$ 48.120,64",12030.16,8 de julho de 2024,10/10/2024,Boleto,não,20,ATRASADO
3177,270,1438459-62.2020.7.78.3410,"R$ 26.571,20",12,9,19928.43,,16 de dezembro de 2024,2025-10-08,transferência,,0.29,atrasado
3178,766,9804642-71.2024.4.76.5486,29500.98,2,2,"R$ 29.500,98",390.09,16 de agosto de 2023,2 de abril de 2024,boleto,sim,27%,em dia
3179,244,4601686-30.2021.5.52.7745,"17516,66",10,2,3503.34,14013.36,09/06/2024,02/12/25,pix,N,,ATRASADO
3180,1291,2632721-15.2024.7.90.9593,71883.63,11,0,0.00,71883.68,14/07/20,11/02/2026,boleto,S,,quitado
3181,1198,8382607-83.2020.6.26.3936,54064.00,3,0,0.00,54063.99,27/03/20,2024-10-15,TED,sim,15%,Em Dia
3182,1393,9214397-26.2023.4.18.6844,"R$ 77.961,24",8,5,"R$ 48.725,80",29235.48,10/03/20,12/03/2025,boleto,,23%,atrasado
3183,650,1098476-20.2021.1.47.3336,63734.56,1,0,0.00,63734.56,2021-05-13,30/01/25,transferência,,20,em dia
3184,132,6935346-77.2024.3.52.9529,70050.90,8,7,61294.52,8756.36,7 de janeiro de 2022,22 de abril de 2027,pix,sim,,Em Dia
3185,1002,7223110-52.2024.2.44.8994,30403.40,2,1,15201.70,15201.70,17/02/2022,2026-08-31,PIX,sim,20,quitado
3186,1081,2191287-57.2021.1.18.8228,"R$ 23.101,54",5,3,13860.93,9240.62,30 de janeiro de 2024,2026-08-27,transferência,nao,20,atrasado
3187,1096,1664676-19.2021.8.64.4616,"71655,55",8,5,44784.70,"R$ 26.870,82",2025-07-11,2026-09-20,boleto,S,,atrasado
3188,593,3975387-89.2023.4.55.7631,40004.96,6,3,"20002,47",20002.47,18/06/22,2026-09-01,Boleto,,0.23,quitado
3189,743,8905709-90.2020.9.55.2471,12740.48,2,0,0.00,12740.48,03/08/2022,23 de junho de 2024,boleto,S,15%,atrasado
3190,108,9252661-70.2020.1.46.1185,48348.67,6,0,0.00,48088.86,11 de dezembro de 2020,31/01/27,transferência,,,em dia
3191,1116,5967836-10.2021.4.35.9671,"53370,16",2,1,26685.08,26685.08,13/12/21,2025-09-17,PIX,não,15%,
3192,1475,8530609-10.2021.5.41.7151,15101.47,4,2,7550.74,7550.74,24 de abril de 2020,30/03/2026,boleto,sim,,quitado
3193,853,7486029-45.2024.4.25.3159,31625.10,9,9,31625.10,0.00,19/03/21,20/09/24,transferência,não,,quitado
3194,844,1272937-41.2023.5.75.9958,36307.36,3,1,12102.45,24204.90,28/05/25,12 de fevereiro de 2024,PIX,não,0.14,ATRASADO
3195,1422,2236315-26.2022.5.82.8939,78564.68,4,3,58923.51,19641.17,2024-02-11,2027-01-01,pix,N,20,atrasado
3196,700,5462435-11.2024.9.85.2977,"R$ 54.420,79",6,5,45350.65,9070.13,23 de fevereiro de 2024,26/06/2026,pix,nao,,
3197,256,5159219-49.2023.5.25.3676,"R$ 23.651,59",2,0,"R$ 0,00","R$ 23.651,60",10 de junho de 2024,2025-07-18,boleto,não,0.19,ATRASADO
3198,1301,4415624-13.2024.9.14.9480,"70804,47",4,3,53103.36,17701.12,2024-06-15,24 de abril de 2026,boleto,sim,0.29,quitado
3199,1189,7223110-52.2024.2.44.8994,47728.46,10,3,"R$ 14.318,55",33409.95,2020-12-23,10 de março de 2026,transferência,,,Em Dia
3200,1087,4961530-22.2021.4.22.6290,"75800,63",12,9,56850.48,18950.16,29/02/2020,2027-01-27,boleto,S,15%,atrasado
3201,255,1667591-67.2025.4.69.9424,10963.63,10,5,5481.80,5481.80,6 de outubro de 2022,18/04/2027,TED,,20,
3202,840,2575202-50.2023.1.54.9627,13650.22,5,2,5460.08,7899.05,14/02/2026,20/01/24,TED,S,0.22,ATRASADO
3203,768,1742202-63.2023.6.68.9372,66026.26,9,5,36681.25,29345.00,6 de abril de 2020,05/06/2027,pix,Sim,15%,atrasado
3204,1022,1248003-72.2024.2.80.8472,"R$ 34.163,60",11,4,"R$ 12.423,12",21740.46,07/04/21,09/02/2024,transferência,,20,atrasado
3205,203,9804642-71.2024.4.76.5486,"R$ 33.020,49",7,4,18868.84,"14151,63",26/01/2025,2025-10-02,transferência,nao,,
3206,32,5753123-52.2021.4.48.4042,78123.67,1,1,"R$ 78.123,67",0.00,2023-06-28,2025-10-30,PIX,nao,,quitado
3207,274,8677980-28.2024.9.94.6552,43568.85,3,0,0.00,43568.85,2021-08-17,28/02/25,transferência,N,,em dia
3208,67,9489806-94.2021.2.55.9162,16176.78,8,5,"R$ 10.110,50",6066.30,2025-01-25,16/03/2026,pix,não,20,
3209,1447,7065068-16.2021.7.14.6489,27473.56,6,1,4578.93,22894.65,01/09/2022,06/05/25,Boleto,Sim,0.11,quitado
3210,526,2753004-76.2021.8.83.9874,58415.32,2,1,"29207,66",29207.66,22/03/2026,19 de abril de 2025,pix,sim,11%,quitado
3211,1387,7271178-97.2023.5.84.4243,35794.89,12,12,35794.92,0.00,12 de agosto de 2023,17/04/2027,PIX,N,0.12,atrasado
3212,199,9636371-69.2025.8.67.4068,46089.35,1,1,46089.35,"R$ 0,00",24/04/20,03/09/2025,TED,,,quitado
3213,1106,7115217-41.2025.1.67.7692,"76812,77",10,5,38406.40,38406.40,03/06/25,19/05/2027,PIX,não,0.14,atrasado
3214,459,3724721-44.2021.9.75.5553,"25777,52",6,3,12888.75,"12888,75",2021-11-09,2024-04-29,pix,S,20,atrasado
3215,1257,8607512-63.2021.6.82.1039,22462.40,9,6,14974.92,7487.46,11/11/2021,2027-05-23,TED,,19%,quitado
3216,1046,7979033-26.2021.6.18.1084,64270.11,4,1,16067.53,48170.32,19 de março de 2023,31 de dezembro de 2026,TED,,0.28,quitado
3217,385,7948577-74.2025.1.60.7583,30431.19,3,1,10143.73,20287.46,1 de outubro de 2023,2027-04-19,pix,nao,30%,quitado
3218,344,4084503-92.2025.8.90.5515,29198.39,4,4,29198.40,"R$ 0,00",29/04/24,29/04/27,pix,N,,atrasado
3219,590,6992158-64.2024.5.43.7750,"60440,69",6,5,"R$ 50.367,25",10073.45,23/07/2021,02/10/25,PIX,sim,15%,em dia
3220,756,6944389-98.2023.1.72.8245,68575.14,6,4,45716.76,,02/03/2021,2026-05-26,boleto,S,,em dia
3221,1490,4601686-30.2021.5.52.7745,3131.03,12,3,782.76,"R$ 2.348,28",25/06/2024,11/03/25,boleto,N,15%,
3222,779,2660213-63.2022.6.50.8366,75350.98,5,4,60280.80,"15070,2",16/04/25,03/01/2024,boleto,N,20,quitado
3223,80,5401874-62.2025.2.46.8337,"R$ 3.731,84",9,7,"2902,5499999999997",829.30,2026-03-27,18 de dezembro de 2026,TED,não,,Em Dia
3224,1102,7381740-86.2021.2.88.6570,54341.76,1,0,0.00,54341.76,14/03/24,15 de maio de 2026,Boleto,sim,21%,atrasado
3225,1218,4415624-13.2024.9.14.9480,"R$ 46.401,06",11,9,"R$ 37.964,52",8436.56,14/01/2025,2024-02-01,PIX,S,15%,Em Dia
3226,953,1116024-57.2025.8.16.4043,"R$ 29.079,70",5,0,0.00,29032.08,24/06/2020,13/08/25,PIX,nao,15%,ATRASADO
3227,952,1931030-34.2024.8.48.5319,15418.13,3,0,0.00,15418.14,25/02/26,2027-03-04,transferência,N,16%,quitado
3228,408,1833330-93.2025.8.61.3405,"37860,9",5,3,22716.54,15144.36,2025-04-20,2026-06-19,TED,,,
3229,3,5638123-23.2024.7.30.5009,30498.31,11,10,27725.70,2772.57,19/12/2023,09/08/26,transferência,nao,0.30,em dia
3230,56,5271615-59.2021.2.54.6844,"44360,96",8,4,22180.48,22180.48,2026-01-04,24/07/2025,PIX,Sim,,quitado
3231,1376,1273300-90.2024.2.80.7378,28117.09,2,2,28117.10,"R$ 0,00",27/02/2026,18/11/26,TED,S,15%,quitado
3232,1327,3263740-44.2022.3.81.5402,59747.49,11,3,"16294,77",43452.72,03/02/24,21/08/2025,boleto,S,,
3233,64,3401866-56.2021.1.87.5297,19480.27,3,1,6493.42,13214.53,21/01/23,14/05/2025,pix,N,,quitado
3234,716,5853247-29.2020.7.62.8870,"R$ 47.468,40",4,4,47468.40,-342.20,01/02/25,9 de agosto de 2025,Boleto,sim,15%,ATRASADO
3235,1333,6339266-27.2025.5.15.6766,18703.67,10,1,1870.37,16879.36,20/09/24,13/01/2025,transferência,N,15%,quitado
3236,205,7419280-60.2021.1.40.9417,35114.18,2,1,"17557,09",17557.09,2026-03-08,2024-01-13,Boleto,S,10%,Em Dia
3237,546,7486029-45.2024.4.25.3159,"R$ 21.897,34",8,1,2737.17,19160.19,06/11/2020,4 de agosto de 2026,boleto,Sim,15%,em dia
3238,807,7687351-51.2022.6.73.6768,47384.89,12,8,31589.92,15794.96,23 de dezembro de 2025,2026-04-11,transferência,Sim,15%,quitado
3239,1424,9970343-38.2020.5.18.4483,5495.26,6,2,"1831,76","R$ 3.663,52",28 de julho de 2020,2025-08-22,boleto,Sim,19%,quitado
3240,648,5826200-20.2025.1.91.8748,"R$ 77.268,60",9,8,68683.20,,25 de setembro de 2025,19 de junho de 2026,boleto,,15%,
3241,339,4507711-38.2024.2.34.4732,36914.16,5,0,"R$ 0,00",36914.15,2022-05-04,11/12/25,boleto,sim,24%,em dia
3242,113,6836135-90.2022.9.37.5643,"19537,88",11,8,14209.36,5328.51,17/08/2021,19/08/24,boleto,não,20,em dia
3243,693,1754781-28.2025.6.89.2162,27024.06,5,2,"10809,62","R$ 15.785,54",27/02/22,2027-04-27,transferência,nao,0.10,quitado
3244,1235,6418382-43.2020.8.63.9133,5816.60,11,3,1586.34,4679.20,12 de agosto de 2024,2025-03-15,transferência,não,0.23,em dia
3245,347,2895065-46.2022.7.67.1438,70433.35,3,0,0.00,"R$ 70.433,34",18 de outubro de 2022,29/03/25,Boleto,sim,20,quitado
3246,471,5638123-23.2024.7.30.5009,70513.84,11,6,38462.10,,15/08/24,6 de maio de 2026,pix,S,,atrasado
3247,382,5755257-93.2020.8.44.2882,35371.22,6,0,0.00,35371.20,27/03/2021,08/09/2025,PIX,,20,ATRASADO
3248,116,9086174-80.2025.1.81.3292,14855.63,3,2,9903.76,"R$ 4.951,88",2022-10-09,08/12/2025,pix,,20,
3249,1034,6096719-87.2023.1.41.6180,"R$ 19.018,05",2,0,0.00,"R$ 19.018,04",20 de janeiro de 2021,01/07/26,boleto,sim,,em dia
3250,193,1974389-81.2024.5.57.9354,40026.29,4,0,"R$ 0,00","40026,28",05/11/25,27/03/24,pix,Sim,15%,quitado
3251,638,9970343-38.2020.5.18.4483,31597.22,10,5,15798.60,"15798,6",1 de outubro de 2025,2027-01-30,transferência,Sim,15%,atrasado
3252,731,1095980-10.2020.7.77.8313,36633.30,5,3,21979.98,14653.32,21/10/22,13/08/24,PIX,S,22%,ATRASADO
3253,276,5284129-51.2020.3.32.5205,45802.21,8,6,"R$ 34.351,68",11450.56,2025-01-13,14 de março de 2025,boleto,S,0.24,em dia
3254,556,7862554-22.2024.7.83.6459,59107.76,2,1,29553.88,"R$ 29.553,88",2021-09-22,7 de setembro de 2026,TED,N,,Em Dia
3255,1280,7274275-74.2020.1.22.9780,4356.61,5,3,"R$ 2.613,96",,23/05/23,2026-12-29,boleto,Sim,20,em dia
3256,360,8323566-47.2021.3.26.4644,"R$ 51.424,61",2,0,0.00,51424.62,2023-01-03,30/05/2025,transferência,S,20,quitado
3257,570,1933296-95.2024.5.69.8317,52335.91,11,4,19031.24,"R$ 33.528,37",10/01/22,09/03/2024,PIX,sim,0.24,em dia
3258,1276,2341370-92.2024.9.60.8122,"R$ 44.115,02",10,6,"R$ 26.469,00",17646.00,29/12/24,2027-06-22,PIX,sim,20,ATRASADO
3259,613,6096719-87.2023.1.41.6180,"R$ 72.453,30",10,0,0.00,72453.30,29 de março de 2020,14/06/2027,pix,sim,20,
3260,1016,8323566-47.2021.3.26.4644,47205.21,5,3,28323.12,18882.08,7 de junho de 2024,2027-01-25,boleto,nao,,quitado
3261,1243,3576390-15.2021.2.82.8209,"34677,5",8,6,"26008,14",8669.38,07/11/25,2026-09-08,TED,sim,29%,ATRASADO
3262,1304,8415891-60.2021.6.92.5554,22073.80,6,1,3678.97,18394.85,28 de agosto de 2025,22/10/2026,pix,N,15%,em dia
3263,653,4415624-13.2024.9.14.9480,59749.69,2,2,59749.70,0.00,08/09/2024,30/04/2024,boleto,Sim,20,quitado
3264,888,1931030-34.2024.8.48.5319,28204.98,6,4,18803.32,9401.66,2020-03-31,19/04/26,boleto,,20,
3265,475,4938178-62.2020.7.27.6072,"R$ 32.100,80",4,4,32100.80,-439.55,06/05/22,22/05/2027,TED,nao,,quitado
3266,1405,5159882-37.2022.9.71.7550,13482.54,3,0,0.00,13482.54,20/07/22,29 de maio de 2024,pix,S,0.26,ATRASADO
3267,1299,5112941-62.2021.1.89.5887,"48798,37",2,2,48798.38,"R$ 0,00",28/12/23,28/08/24,boleto,não,20,
3268,1039,2660213-63.2022.6.50.8366,48958.51,7,2,13988.14,34970.35,2021-09-22,2026-04-22,Boleto,,20,atrasado
3269,1204,4134515-43.2021.8.70.4879,38800.99,4,4,38801.00,0.00,08/04/25,07/06/2027,pix,nao,15%,atrasado
3270,1009,3418432-84.2025.3.59.5858,13244.63,6,4,"R$ 8.829,76",4414.88,2025-05-28,2026-10-12,PIX,sim,20,quitado
3271,99,3679963-72.2020.9.29.7859,24448.75,10,3,7334.64,"R$ 17.114,16",23/11/21,18/04/24,PIX,Sim,20,
3272,421,6003915-30.2025.6.37.7681,27676.33,6,2,9225.44,18450.88,2023-10-07,26 de janeiro de 2027,transferência,Sim,20,quitado
3273,407,4314934-26.2021.7.14.7244,64110.76,11,8,"R$ 46.626,00",17484.75,6 de novembro de 2024,2025-06-19,transferência,Sim,17%,em dia
3274,857,4568537-97.2021.4.82.7633,33344.50,3,0,0.00,"R$ 33.344,49",7 de maio de 2020,19 de abril de 2025,TED,sim,15%,quitado
3275,987,1778149-24.2023.1.86.3557,46247.52,4,4,"R$ 46.247,52","R$ 0,00",21 de março de 2025,20 de outubro de 2026,TED,,0.18,
3276,985,5068524-45.2025.9.91.6906,3842.16,12,11,3521.98,320.18,17/07/2021,2027-05-07,PIX,não,15%,Em Dia
3277,604,2328070-99.2024.8.57.5561,"R$ 72.459,17",1,0,"R$ 0,00",72459.17,2024-03-16,2026-06-06,boleto,não,,Em Dia
3278,821,9804642-71.2024.4.76.5486,"R$ 26.448,22",2,0,0.00,26448.22,1 de outubro de 2022,2024-05-02,PIX,não,0.15,quitado
3279,79,8129073-22.2024.4.16.9656,32368.39,7,5,"23120,300000000003","9248,12",22/01/2025,06/09/2025,pix,,26%,quitado
3280,1322,4061044-97.2023.7.99.3676,78238.96,3,3,"R$ 78.238,95",0.00,14 de maio de 2024,18/01/25,boleto,sim,15%,ATRASADO
3281,568,8215015-64.2021.5.32.1893,25924.90,8,5,16203.05,"R$ 9.721,83",27/03/2021,20 de dezembro de 2024,PIX,N,14%,ATRASADO
3282,577,8415891-60.2021.6.92.5554,13011.75,7,0,0.00,13011.74,23/12/22,27/08/26,transferência,,12%,quitado
3283,1451,5266269-78.2021.7.59.1392,39437.88,9,7,30673.93,"8763,98",2023-10-19,2026-09-25,pix,sim,,
3284,89,9108785-98.2021.3.78.6687,"74172,54",2,1,37086.27,37086.27,15/04/24,2024-10-08,PIX,,20,em dia
3285,1419,7892487-80.2022.9.64.5036,57255.94,6,4,38170.64,"R$ 19.085,32",28 de junho de 2023,2024-08-30,pix,nao,,em dia
3286,374,9970343-38.2020.5.18.4483,16428.58,5,4,"R$ 13.142,88","3285,72",18 de março de 2021,02/02/24,PIX,sim,23%,ATRASADO
3287,1262,2316290-44.2022.7.34.5190,"R$ 75.411,70",4,1,"R$ 18.852,92",56525.68,20/04/2022,03/03/26,PIX,não,15%,atrasado
3288,881,8630644-97.2025.3.28.1296,"R$ 37.913,09",1,0,0.00,"R$ 38.141,69",1 de setembro de 2023,15/05/26,Boleto,sim,19%,quitado
3289,69,3922248-27.2025.1.42.4047,10517.71,4,1,2629.43,"R$ 7.888,29",2020-12-25,01/10/2024,transferência,não,,em dia
